Time Elapsed
2426990.787
2418942.565
2423821.28
2421953.021
2443214.964
2415911.41
2428669.032
2413952.186
2468883.274
2442701.42
2432472.964
2418054.332
2450692.186
2436980.649
2433327.858
2439856.294
2435799.856
2421576.943
2442149.744
2428525.461
2452111.667
2461778.205
2476210.098
2429731.136
2457733.394
2412061.733
2448376.196
2433759.883
2445975.227
2447149.79
2448950.89
2421922.686
2439294.059
2428230.777
2444528.546
2420982.81
2418133.384
2413119.739
2454055.654
2442293.378
2471566.871
2451330.886
2445401.385
2449226.401
2439322.716
2428304.99
2459622.395
2432114.855
2430040.384
2447787.369
2401054.02
2428611.651
2451175.611
2451589.816
2439759.436
2454166.234
2405643.072
2434674.466
2452913.674
2453058.337
2471191.326
2449938.869
2446431.539
2437777.436
2438166.019
2467206.938
2441656.306
2431463.223
2489642.249
2405934.187
2433748.166
2434624.931
2444803.055
2437079.814
2459642.743
2406778.098
2421356.585
2452082.037
2427296.955
2434058.274
2446812.92
2423067.099
2409700.882
2443496.937
2413477.775
2414127.546
2468328.26
2435240.022
2406837.199
2449024.652
2427555.382
2424040.326
2437753.331
2440263.31
2411693.098
2448608.124
2409104.568
2449273.899
2414715.594
2411679.063
2422344.389
2440497.619
2454328.507
2412663.562
2416800.675
2428331.228
2408432.709
2439142.556
2420623.698
2419388.137
2416865.102
2455743.416
2544236.73
2402445.878
2423770.242
2463085.943
2443368.631
2442584.809
2444503.376
2413849.997
2453581.355
2429626.167
2438932.022
2411608.753
2409718.03
2448659.127
2454787.986
2419475.439
2443210.362
2455085.895
2453184.003
2401948.228
2425473.325
2436445.971
2447854.146
2457149.177
2429314.909
2425082.241
2416854.558
2448424.184
2450295.673
2429914.474
2451071.011
2412109.158
2440631.739
2462404.771
2458348.77
2446048.709
2460823.884
2406307.989
2438845.738
2450560.592
2446986.156
2435026.703
2450228.913
2435997.458
2432749.029
2433683.757
2436105.056
2461878.486
2435704.952
2451794.783
2432628.187
2439559.91
2411995.549
2412395.987
2423646.45
2431223.56
2420941.141
2417171.348
2450239.779
2448892.08
2420283.914
2416290.893
2398343.196
2407541.233
2447893.186
2446684.148
2403625.761
2457701.004
2428146.566
2400477.941
2447895.245
2462315.883
2450279.054
2453169.273
2439186.869
2421918.703
2421335.893
2455660.469
2429279.142
2434462.083
2443307.957
2448972.37
2410710.256
2438337.849
2438814.703
2452364.406
2432147.92
2463690.469
2417646.822
2451830.16
2446499.525
2437459.025
2429727.074
2427730.937
2410418.865
2448416.467
2465819.263
2446458.725
2466160.019
2451777.323
2412214.04
2418961.029
2445890.429
2452541.088
2446871.218
2437791.829
2414525.263
2408755.315
2429705.465
2442360.12
2451249.261
2474419.367
2447808.019
2436366.415
2433654.488
2470096.619
2458636.849
2465993.575
2453695.844
2419503.389
2447500.731
2426582.242
2435542.695
2413335.126
2454265.481
2436350.737
2440741.517
2434833.258
2430809.959
2421464.267
2428776.55
2425438.345
2401478.854
2454336.344
2461671.87
2482234.394
2437077.951
2434489.062
2434299.785
2433545.629
2450179.022
2438319.63
2407826.372
2463451.059
2426637.861
2448614.39
2449767.167
2437963.599
2466335.522
2444617.286
2443942.625
2421009.954
2437259.895
2429836.079
2421011.237
2463348.027
2414474.492
2431093.516
2448317.64
2417510.469
2400482.837
2472606.379
2460738.744
2453315.665
2437432.221
2417714.357
2444228.715
2454449.596
2426955.09
2438432.157
2458049.97
2458842.91
2430471.291
2432003.995
2444661.486
2426948.046
2438488.427
2450026.268
2444199.645
2424420.971
2442511.903
2447756.862
2432879.466
2409850.436
2420815.991
2432418.885
2451886.797
2416675.826
2429605.692
2418179.115
2452260.733
2429981.005
2450399.603
2440325.493
2458765.881
2403329.093
2428968.533
2437870.393
2451930.795
2463875.96
2450165.954
2434779.054
2449425.754
2434104.545
2452851.784
2444975.925
2425815.697
2450409.268
2445858.112
2424925.107
2438809.828
2447681.203
2466479.455
2443688.614
2400674.98
2428583.94
2478087.148
2445051.509
2431558.05
2470128.648
2441971.469
2415673.834
2436905.292
2463645.565
2454413.891
2422552.042
2426979.973
2441178.018
2435379.256
2439697.825
2459861.006
2439007.044
2409123.046
2426006.865
2454198.975
2436055.087
2437751.93
2432653.063
2422704.935
2440166.727
2443264.593
2422387.189
2428547.446
2482299.986
2421983.962
2420627.157
2429726.703
2433973.125
2446009.003
2450677.551
2435683.21
2442077.779
2433415.342
2435304.606
2455162.427
2454063.839
2434241.96
2444606.929
2417368.807
2482386.713
2455940.611
2418630.071
2411502.665
2430972.146
2415082.433
2458438.703
2437279.584
2438799.898
2440059.159
2434345.082
2420501.834
2434904.062
2459450.238
2453380.556
2428880.569
2441447.681
2406201.423
2441940.165
2427295.861
2420615.097
2456884.014
2440298.734
2425673.601
2432495.176
2434225.664
2419304.59
2434622.564
2443161.141
2428178.203
2462221.9
2451154.941
2430792.932
2421438.012
2429804.237
2451101.803
2400645.06
2422400.686
2437680.14
2451603.916
2453248.697
2423974.964
2421408.758
2460795.388
2409348.25
2422051.829
2422505.749
2451945.267
2410398.755
2449260.753
2452836.935
2436175.463
2448569.479
2430023.275
2419743.385
2415651.911
2467583.495
2426218.404
2430774.516
2429042.763
2419784.563
2424249.059
2438207.843
2432248.934
2440003.545
2464296.345
2436894.091
2410516.628
2445912.832
2443382.775
2441695.177
2412533.428
2418126.184
2390611.239
2442421.426
2426156.669
2425366.64
2463085.533
2436558.143
2435981.326
2416979.624
2449967.505
2442373.251
2420517.513
2473216.244
2408667.511
2402906.041
2436466.918
2445445.06
2439246.922
2424627.847
2422231.706
2413972.98
2424627.906
2424408.028
2441460.932
2443981.37
2413350.516
2423801.79
2439734.523
2440942.382
2429454.487
2412948.355
2453401.591
2418530.366
2426567.083
2434270.299
2451199.156
2408187.068
2463646.601
2421367.813
2436487.008
2422976.455
2461072.077
2472051.067
2429156.374
2458829.962
2429513.176
2433505.946
2433961.345
2438000.392
2429157.101
2429218.126
2427552.462
2438920.981
2470288.603
2441982.047
2416553.16
2424045.531
2424616.718
2454762.309
2456668.072
2452203.077
2446362.259
2441632.327
2437391.326
2433856.171
2449321.439
2441977.07
2440688.669
2426063.9
2426314.257
2443493.06
2428972.677
2439204.946
2435522.133
2435187.715
2416809.909
2418926.886
2434561.655
2421163.002
2438291.158
2435019.717
2442417.938
2418333.491
2455954.635
2429589.773
2425554.775
2430339.512
2415826.077
2420377.082
2450959.67
2442919.842
2450686.272
2443327.675
2438894.468
2418597.471
2430110.15
2472245.767
2450344.858
2446991.835
2423087.778
2425805.664
2419027.141
2419753.102
2407816.768
2419288.147
2432686.895
2437209.436
2420309.664
2457411.682
2478044.296
2458097.561
2455410.981
2463431.982
2435973.671
2463470.413
2439611.204
2439839.725
2444920.266
2448231.002
2397405.777
2461527.089
2452384.71
2432839.545
2433804.585
2418736.173
2417664.912
2416461.781
2426939.892
2456864.305
2443730.817
2454290.726
2418877.93
2436725.567
2464661.469
2420337.746
2443326.605
2401539.793
2434098.302
2441870.298
2430059.406
2411161.436
2448856.59
2424811.008
2418807.869
2438362.775
2431189.646
2437447.566
2463539.665
2437669.344
2441991.659
2417757.002
2413564.861
2479138.926
2449080.168
2447493.575
2456982.863
2450391.12
2454815.018
2426606.073
2427261.228
2459411.593
2449722.248
2453578.458
2442513.891
2437118.827
2446527.334
2448420.36
2454161.553
2430067.489
2397541.838
2402031.832
2447138.853
2443795.878
2435148.982
2464705.997
2395927.461
2474083.22
2460284.379
2444637.701
2452587.082
2457730.949
2432668.877
2425124.619
2439151.241
2425527.227
2443395.969
2457871.672
2441064.458
2431753.98
2452197.757
2433043.059
2438395.56
2447696.258
2434693.119
2409294.038
2411929.711
2451942.083
2446265.49
2445342.075
2417515.382
2412921.97
2427329.165
2455327.392
2436800.568
2454545.459
2428834.362
2448384.386
2404250.098
2412645.265
2437761.106
2463658.326
2441149.439
2458647.551
2406100.612
2427921.515
2476071.834
2437744.061
2459218.376
2437597.624
2444960.777
2421574.124
2480159.796
2448217.883
2434910.979
2461978.036
2411921.645
2405829.55
2450360.302
2420893.024
2458295.999
2430175.155
2443486.339
2454741.621
2454950.435
2441654.754
2434274.248
2452148.019
2446883.414
2406984.157
2451454.15
2463576.102
2450155.284
2458790.011
2451512.886
2394498.215
2422973.493
2432959.801
2439755.711
2402047.248
2455918.833
2443552.211
2417930.621
2437232.377
2438968.934
2441637.947
2442524.42
2459701.086
2423961.976
2435713.453
2461529.79
2443714.206
2459592.396
2459806.383
2412810.309
2417906.913
2431130.572
2441101.382
2433819.307
2448018.774
2394818.652
2407041.41
2446085.905
2443265.561
2555919.692
2438977.518
2431168.82
2398774.805
2452569.669
2430078.955
2436755.034
2446556.78
2432919.691
2419165.757
2410560.73
2442991.01
2435138.918
2444475.374
2469337.75
2438202.046
2428645.839
2431506.728
2462122.175
2446162.82
2443192.916
2403534.972
2417001.171
2416652.245
2425921.925
2414039.223
2441007.503
2438371.761
2371949.46
2417882.898
2449618.886
2442681.589
2399731.939
2411543.425
2417019.352
2476019.203
2438692.251
2424055.295
2447211.133
2443420.056
2432309.347
2423689.34
2449200.896
2433620.963
2428059.66
2441493.895
2429265.582
2399018.305
2437157.954
2446668.258
2441202.186
2449027.758
2418394.712
2418744.395
2444947.626
2450968.084
2448238.804
2455969.491
2432329.376
2419073.853
2418885.971
2424614.537
2441192.743
2441555.987
2449135.083
2420235.15
2454491.774
2448108.919
2436583.923
2430640.449
2450060.368
2421497.661
2442863.432
2455948.592
2435618.167
2454402.061
2439842.362
2429539.464
2406112.732
2462936.099
2449860.905
2439242.68
2461893.553
2445358.182
2438202.586
2444480.251
2438480.683
