Time Elapsed
100594
100068
121079
120216
120587
100135
99732
100404
99756
100186
100534
100700
100733
98489
119408
116838
99920
121107
99370
121037
100927
115002
111162
99031
112425
100941
100110
99971
100021
123430
120971
119667
121885
100219
123325
123388
114405
119836
100621
100473
99223
122869
121856
102366
103177
103056
102292
120966
118713
100485
122216
121901
101952
102107
101963
101625
101532
102066
102169
120235
100412
99546
122180
118627
100241
100224
100650
100802
100167
100948
100122
99870
99952
119250
99779
99407
99832
99711
99210
100347
102133
122510
102639
122418
120547
99736
100374
101506
100654
100322
100594
100117
99923
100416
100468
100445
121932
120620
122039
121279
100608
122333
121565
119338
118236
109850
120243
99891
100261
100185
99844
100420
100316
100186
101186
99967
100447
100225
100487
100465
99889
100276
100264
100460
101502
100623
100275
99490
118079
112247
120898
115007
99217
99019
98382
98850
99914
109912
99749
98765
98357
120267
117377
98526
112339
99152
108486
98829
102049
120776
140979
119814
117870
120314
122371
125074
118672
100490
100294
100299
100835
100371
100533
100071
100113
100039
99825
98926
120000
111006
99035
99042
121473
111531
98613
99524
100139
120203
123901
123554
124115
122239
100501
119699
122412
101872
102832
102378
102548
102210
101974
118695
141563
123320
121287
120738
123281
120789
119724
121109
114233
123364
125721
119689
99621
98911
117679
99324
98864
115036
99371
112104
99436
97945
98817
99189
98876
118739
99703
119449
121033
98985
121348
99841
109849
98420
99308
119348
100487
118988
99894
120471
112560
119558
99572
122349
114878
102818
102646
102420
101928
103066
100284
119322
100648
112169
111817
121458
142605
122581
113224
119215
99691
99556
99105
99235
99919
99301
99097
99465
100069
100780
98413
98460
99089
98705
99708
99136
124244
142608
118527
99475
99407
99320
98936
99573
99493
99144
98661
99312
99051
99780
99699
98710
100007
99713
99729
99148
98646
99657
99617
118389
111257
99460
99594
99017
98704
99185
99012
98400
99281
98799
111855
99148
99031
99622
98221
119376
100346
118409
99368
99097
122679
125087
122417
101360
110591
100545
119179
102505
111877
99263
99296
98910
99629
110347
99882
100239
99925
99186
99591
100072
100306
99833
99926
99962
100646
113246
105865
105748
104458
104203
102358
102933
102421
102791
102892
99595
99232
100060
100423
100164
120044
102800
103166
102440
103084
101665
120537
100468
99931
99816
100069
99769
100209
100526
99920
99681
113773
100446
101345
100176
99491
99905
100441
99393
99878
100367
100412
99877
100120
100470
121750
101189
117891
99826
99985
99080
99719
100268
99020
100310
99432
100336
99768
99578
114155
122393
102585
112645
119093
99308
98844
99207
99551
121867
99107
98994
99685
106585
99705
100378
99874
100233
100664
119904
98744
111274
112347
100314
100049
100773
99552
99512
99820
101045
100226
100166
99776
100075
99668
99797
118317
97941
98662
99084
98979
108372
98534
110812
99039
120951
116355
119074
98591
117198
111746
133802
127769
107388
117964
120191
110432
98892
99045
99266
99327
98142
98433
99308
118810
111143
98540
99439
99603
98853
99133
108341
98993
99166
110503
99349
98692
99381
98706
99221
99195
118828
115989
118345
99217
99264
98988
98776
98591
109749
119082
119176
111703
115783
119432
121242
98482
98983
111655
121577
118059
119283
98772
99806
99114
98981
99048
98762
99405
99059
99174
118253
117602
106793
118299
118437
98601
122074
118874
118321
99269
108434
107942
119737
98514
98869
98309
98729
98004
99319
99099
98651
98586
99090
99224
118219
111710
141181
118586
110236
99282
98983
98509
120797
117671
98714
99092
99018
98621
98662
111667
114182
112190
98216
99072
98418
98772
119011
119202
119814
111193
99043
98925
98844
98967
98738
98456
99255
99481
98221
98821
99077
99240
114813
117712
119803
99272
98545
100384
116097
118418
120990
117347
118202
116780
120320
105373
119501
